Tree_ID,Date_Modif,Species_ID,Name_Botan,Name_Commo,Height_Gro,Height_Min,Height_Max,DBH_Group,DBH_Min,DBH_Max,District,Address,Street,On_Address,On_Street,Tree_Numbe,Location_D,Census_Tra,california,long_NAD83,lat_nad83
10924179,3/14/2016 10:41,116,Magnolia grandiflora,Southern Magnolia,2,15,30,2,7,12,16,1601,17TH ST,1601,17TH ST,1,Front,14,364,363401.3669,3765763.368
10922902,3/14/2016 10:41,70,Platanus X hispanica,London Plane,2,15,30,2,7,12,15,3325,PICO BL,3325,PICO BL,1,Front,13,363,365684.4912,3766131.464
10922907,3/14/2016 10:41,70,Platanus X hispanica,London Plane,2,15,30,2,7,12,15,3229,PICO BL,3229,PICO BL,1,Front,13,363,365587.508,3766075.751
10922901,3/14/2016 10:41,70,Platanus X hispanica,London Plane,2,15,30,2,7,12,15,3325,PICO BL,3325,PICO BL,2,Front,13,363,365694.0964,3766137.959
10923722,3/14/2016 10:41,70,Platanus X hispanica,London Plane,2,15,30,2,7,12,16,2008,PICO BL,2008,PICO BL,1,Front,18,363,364346.4905,3765293.156
10922891,3/14/2016 10:41,70,Platanus X hispanica,London Plane,2,15,30,2,7,12,15,3302,PICO BL,3302,PICO BL,1,Front,20,363,365664.5355,3766098.465
10923776,3/14/2016 10:41,70,Platanus X hispanica,London Plane,2,15,30,1,0,6,16,2201,PICO BL,2201,PICO BL,1,Front,13,364,364433.3476,3765373.693
10923715,3/14/2016 10:41,70,Platanus X hispanica,London Plane,2,15,30,1,0,6,16,2114,PICO BL,2114,PICO BL,2,Front,20,363,364451.5753,3765359.353
10923772,3/14/2016 10:41,70,Platanus X hispanica,London Plane,2,15,30,2,7,12,16,2011,PICO BL,2011,PICO BL,1,Front,13,364,364365.1929,3765329.358
10922903,3/14/2016 10:41,70,Platanus X hispanica,London Plane,2,15,30,2,7,12,15,3321,PICO BL,3321,PICO BL,1,Front,13,363,365675.8529,3766126.637
10922908,3/14/2016 10:41,70,Platanus X hispanica,London Plane,2,15,30,2,7,12,15,3225,PICO BL,3225,PICO BL,1,Front,13,363,365579.5936,3766070.753
10923549,3/14/2016 10:41,254,Cryptomeria japonica,Japanese Cedar,2,15,30,2,7,12,13,1229,23RD ST,1229,23RD ST,1,Front,10,364,363382.9356,3766779.825
10923155,3/14/2016 10:41,13,Melaleuca citrina,Lemon Bottlebrush,2,15,30,2,7,12,15,3222,URBAN AV,2150,WARWICK AV,1,Side,13,364,365561.4779,3766128.388
10923534,3/14/2016 10:41,40,Cedrus deodara,Deodar Cedar,4,45,60,3,13,18,13,1222,23RD ST,1222,23RD ST,1,Front,10,364,363360.9616,3766781.611
10923721,3/14/2016 10:41,70,Platanus X hispanica,London Plane,2,15,30,1,0,6,16,2008,PICO BL,2008,PICO BL,2,Front,18,363,364355.125,3765298.557
10923771,3/14/2016 10:41,70,Platanus X hispanica,London Plane,2,15,30,2,7,12,16,2045,20TH ST,2001,PICO BL,2,Side,13,364,364356.1929,3765323.825
10922887,3/14/2016 10:41,70,Platanus X hispanica,London Plane,2,15,30,2,7,12,15,3212,PICO BL,3212,PICO BL,4,Front,20,363,365599.9723,3766058.97
10922892,3/14/2016 10:41,70,Platanus X hispanica,London Plane,2,15,30,2,7,12,15,3306,PICO BL,3306,PICO BL,1,Front,20,363,365673.0369,3766102.471
10924176,3/14/2016 10:41,116,Magnolia grandiflora,Southern Magnolia,1,1,15,1,0,6,16,1601,17TH ST,1601,17TH ST,4,Front,14,364,363417.3648,3765746.948
10922909,3/14/2016 10:41,70,Platanus X hispanica,London Plane,2,15,30,2,7,12,15,3221,PICO BL,3221,PICO BL,1,Front,13,363,365567.2886,3766063.703
10923550,3/14/2016 10:41,254,Cryptomeria japonica,Japanese Cedar,2,15,30,2,7,12,13,1227,23RD ST,1227,23RD ST,1,Front,10,364,363376.038,3766788.143
10922904,3/14/2016 10:41,70,Platanus X hispanica,London Plane,2,15,30,2,7,12,15,3317,PICO BL,3317,PICO BL,2,Front,13,363,365657.8858,3766118.3
10923775,3/14/2016 10:41,70,Platanus X hispanica,London Plane,2,15,30,1,0,6,16,2019,PICO BL,2019,PICO BL,3,Front,13,364,364401.4502,3765352.038
10923535,3/14/2016 10:41,40,Cedrus deodara,Deodar Cedar,3,30,45,2,7,12,13,1226,23RD ST,1226,23RD ST,1,Front,10,364,363366.0061,3766776.285
10926199,3/14/2016 10:41,25,Phoenix canariensis,Canary Island Date Palm,5,60,0,5,25,30,1,306,GEORGINA AV,306,GEORGINA AV,1,Front,5,366,360580.2679,3766235.226
10927222,3/14/2016 10:41,121,Laurus nobilis,Sweet Bay,1,1,15,1,0,6,2,729,MONTANA AV,729,MONTANA AV,5,Front,5,366,361412.7609,3766222.303
10924664,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,5,25,30,16,2034,21ST ST,2034,21ST ST,1,Front,13,364,364370.7164,3765406.705
10926081,3/14/2016 10:41,82,Metrosideros excelsus,New Zealand Christmas Tree,2,15,30,4,19,24,1,407,GEORGINA AV,335,4TH ST,4,Side,5,366,360621.5581,3766345.234
10924663,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,5,25,30,16,2038,21ST ST,2038,21ST ST,1,Front,13,364,364381.1066,3765396.62
10924526,3/14/2016 10:41,46,Afrocarpus gracilior,Fern Pine,2,15,30,3,13,18,16,2,VIRGINIA AV PARK,2,VIRGINIA AV PARK,116,Park,13,364,364443.0519,3765393.712
10925944,3/14/2016 10:41,116,Magnolia grandiflora,Southern Magnolia,2,15,30,3,13,18,1,516,SAN VICENTE BL,516,SAN VICENTE BL,1,Front,5,366,360675.5564,3766576.256
10925922,3/14/2016 10:41,116,Magnolia grandiflora,Southern Magnolia,2,15,30,3,13,18,1,451,SAN VICENTE BL,451,SAN VICENTE BL,2,Front,5,366,360630.643,3766580.851
10924679,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,2,15,30,4,19,24,16,2039,21ST ST,2039,21ST ST,1,Front,13,364,364388.1035,3765402.875
10926109,3/14/2016 10:41,82,Metrosideros excelsus,New Zealand Christmas Tree,2,15,30,3,13,18,1,325,GEORGINA AV,330,4TH ST,8,Side,5,366,360613.9365,3766319.283
10925172,3/14/2016 10:41,5,Liquidambar styraciflua,American Sweetgum,2,15,30,2,7,12,16,1714,21ST ST,1714,21ST ST,1,Front,13,364,363909.8585,3765903.874
10926107,3/14/2016 10:41,82,Metrosideros excelsus,New Zealand Christmas Tree,3,30,45,6,31,0,1,325,GEORGINA AV,330,4TH ST,6,Side,5,366,360603.5316,3766327.911
10925213,3/14/2016 10:41,45,Pyrus kawakamii,Evergreen Pear,2,15,30,2,7,12,16,1600,18TH ST,1600,18TH ST,1,Front,14,364,363535.4422,3765777.48
10925197,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,16,1700,22ND ST,1700,22ND ST,1,Front,13,364,363990.6251,3765988.155
10925945,3/14/2016 10:41,116,Magnolia grandiflora,Southern Magnolia,2,15,30,4,19,24,1,516,SAN VICENTE BL,516,SAN VICENTE BL,2,Front,5,366,360683.3846,3766586.334
10924666,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,5,25,30,16,2024,21ST ST,2024,21ST ST,1,Front,13,364,364349.1814,3765433.206
10925915,3/14/2016 10:41,116,Magnolia grandiflora,Southern Magnolia,2,15,30,3,13,18,1,537,SAN VICENTE BL,537,SAN VICENTE BL,1,Front,5,366,360703.4997,3766657.738
10924665,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,5,25,30,16,2028,21ST ST,2028,21ST ST,1,Front,13,364,364361.3713,3765419.128
10925195,3/14/2016 10:41,45,Pyrus kawakamii,Evergreen Pear,2,15,30,2,7,12,16,1721,22ND ST,1721,22ND ST,1,Front,13,364,364004.9865,3765992.035
10926082,3/14/2016 10:41,82,Metrosideros excelsus,New Zealand Christmas Tree,2,15,30,2,7,12,1,407,GEORGINA AV,335,4TH ST,3,Side,5,366,360611.4925,3766356.971
10924661,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,16,2029,PICO BL,2050,21ST ST,2,Side,13,364,364402.6101,3765378.05
10925199,3/14/2016 10:41,19,Melaleuca quinquenervia,Cajeput Tree,2,15,30,3,13,18,16,2101,PENNSYLVANIA AV,2101,PENNSYLVANIA AV,1,Front,13,364,363943.2245,3765964.566
10924662,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,16,2029,PICO BL,2050,21ST ST,1,Side,13,364,364390.23,3765384.965
10924531,3/14/2016 10:41,46,Afrocarpus gracilior,Fern Pine,2,15,30,3,13,18,16,2,VIRGINIA AV PARK,2,VIRGINIA AV PARK,121,Park,13,364,364412.5552,3765434.365
10924678,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,2,15,30,5,25,30,16,2031,21ST ST,2031,21ST ST,2,Front,13,364,364377.6499,3765418.294
10927275,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,4,19,24,2,801,MONTANA AV,801,MONTANA AV,3,Front,5,366,361486.6467,3766293.668
10926187,3/14/2016 10:41,58,Pinus pinea,Italian Stone Pine,3,30,45,6,31,0,1,305,GEORGINA AV,305,GEORGINA AV,3,Front,5,366,360567.2631,3766255.587
10927353,3/14/2016 10:41,68,Quercus agrifolia,Coast Live Oak,2,15,30,2,7,12,2,801,MONTANA AV,601,LINCOLN BL,24,Side,5,366,361428.8928,3766253.094
10927254,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,4,19,24,2,1333,MONTANA AV,1333,MONTANA AV,1,Front,5,366,361950.413,3766727.581
10927308,3/14/2016 10:41,24,Cinnamomum camphora,Camphor Tree,2,15,30,2,7,12,2,729,MONTANA AV,750,LINCOLN BL,2,Side,5,366,361418.4037,3766237.492
10927264,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,4,19,24,2,1123,MONTANA AV,1123,MONTANA AV,1,Front,5,365,361762.4378,3766551.936
10926188,3/14/2016 10:41,25,Phoenix canariensis,Canary Island Date Palm,4,45,60,5,25,30,1,305,GEORGINA AV,305,GEORGINA AV,4,Front,5,366,360570.0051,3766259.659
10927352,3/14/2016 10:41,68,Quercus agrifolia,Coast Live Oak,2,15,30,2,7,12,2,801,MONTANA AV,601,LINCOLN BL,23,Side,5,366,361424.5225,3766257.654
10927253,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,5,25,30,2,800,14TH ST,1330,MONTANA AV,1,Side,4,365,361959.924,3766715.883
10927221,3/14/2016 10:41,121,Laurus nobilis,Sweet Bay,1,1,15,1,0,6,2,729,MONTANA AV,729,MONTANA AV,6,Front,5,366,361418.1051,3766227.046
10926200,3/14/2016 10:41,25,Phoenix canariensis,Canary Island Date Palm,4,45,60,6,31,0,1,300,GEORGINA AV,300,GEORGINA AV,2,Front,5,366,360569.1227,3766225.855
10927245,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,4,19,24,2,1134,MONTANA AV,1134,MONTANA AV,1,Front,4,365,361785.4836,3766547.698
10927276,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,5,25,30,2,801,MONTANA AV,801,MONTANA AV,2,Front,5,366,361469.1547,3766275.668
10927223,3/14/2016 10:41,121,Laurus nobilis,Sweet Bay,1,1,15,1,0,6,2,729,MONTANA AV,729,MONTANA AV,4,Front,5,366,361407.1384,3766216.751
10927235,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,4,19,24,2,820,MONTANA AV,820,MONTANA AV,1,Front,4,365,361472.4028,3766254.267
10927255,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,4,19,24,2,1327,MONTANA AV,1327,MONTANA AV,1,Front,5,366,361936.4279,3766719.741
10927277,3/14/2016 10:41,121,Laurus nobilis,Sweet Bay,1,1,15,1,0,6,2,801,MONTANA AV,801,MONTANA AV,1,Front,5,366,361449.7093,3766256.476
10927272,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,5,25,30,2,909,MONTANA AV,909,MONTANA AV,1,Front,5,366,361545.6536,3766348.467
10927309,3/14/2016 10:41,68,Quercus agrifolia,Coast Live Oak,2,15,30,2,7,12,2,729,MONTANA AV,750,LINCOLN BL,1,Side,5,366,361403.382,3766256.223
10927248,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,4,19,24,2,1230,MONTANA AV,1230,MONTANA AV,1,Front,4,365,361857.5798,3766615.16
10927252,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,2,15,30,4,19,24,2,1318,MONTANA AV,1318,MONTANA AV,1,Front,4,365,361935.2425,3766690.955
10927263,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,4,19,24,2,1131,MONTANA AV,1131,MONTANA AV,1,Front,5,365,361772.6687,3766561.136
10926195,3/14/2016 10:41,25,Phoenix canariensis,Canary Island Date Palm,4,45,60,5,25,30,1,322,GEORGINA AV,322,GEORGINA AV,2,Front,5,366,360623.8807,3766278.709
10926201,3/14/2016 10:41,25,Phoenix canariensis,Canary Island Date Palm,4,45,60,6,31,0,1,300,GEORGINA AV,300,GEORGINA AV,1,Front,5,366,360559.1507,3766213.427
10927256,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,4,19,24,2,1323,MONTANA AV,1323,MONTANA AV,1,Front,5,366,361924.9167,3766708.504
10927348,3/14/2016 10:41,68,Quercus agrifolia,Coast Live Oak,2,15,30,2,7,12,2,801,MONTANA AV,601,LINCOLN BL,19,Side,5,366,361404.396,3766279.087
10927224,3/14/2016 10:41,121,Laurus nobilis,Sweet Bay,1,1,15,1,0,6,2,729,MONTANA AV,729,MONTANA AV,3,Front,5,366,361402.0282,3766211.669
10927234,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,4,19,24,2,804,MONTANA AV,804,MONTANA AV,1,Front,4,365,361463.9237,3766243.736
10927261,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,5,25,30,2,1223,MONTANA AV,1223,MONTANA AV,1,Front,5,366,361839.1477,3766625.591
10926196,3/14/2016 10:41,25,Phoenix canariensis,Canary Island Date Palm,4,45,60,5,25,30,1,322,GEORGINA AV,322,GEORGINA AV,1,Front,5,366,360613.3245,3766269.086
10927266,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,4,19,24,2,1111,MONTANA AV,1111,MONTANA AV,1,Front,5,365,361732.5069,3766524.241
10927251,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,2,15,30,4,19,24,2,1314,MONTANA AV,1314,MONTANA AV,1,Front,4,365,361920.8002,3766676.407
10927262,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,2,1209,MONTANA AV,1209,MONTANA AV,1,Front,5,365,361809.8031,3766597.211
10927347,3/14/2016 10:41,161,Quercus suber,Cork Oak,1,1,15,1,0,6,2,801,MONTANA AV,601,LINCOLN BL,18,Side,5,366,361398.1738,3766285.132
10927372,3/14/2016 10:41,101,Corymbia ficifolia,Red Flowering Gum,3,30,45,3,13,18,2,901,MONTANA AV,735,9TH ST,1,Side,5,366,361513.885,3766341.318
10927273,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,5,25,30,2,801,MONTANA AV,801,MONTANA AV,5,Front,5,366,361506.5488,3766309.35
10926197,3/14/2016 10:41,25,Phoenix canariensis,Canary Island Date Palm,3,30,45,5,25,30,1,318,GEORGINA AV,318,GEORGINA AV,1,Front,5,366,360602.0964,3766258.349
10927247,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,4,19,24,2,1212,MONTANA AV,1212,MONTANA AV,1,Front,4,365,361832.2999,3766593.89
10927258,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,2,15,30,4,19,24,2,1305,MONTANA AV,1305,MONTANA AV,1,Front,5,366,361892.9197,3766674.605
10927257,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,4,19,24,2,1311,MONTANA AV,1311,MONTANA AV,2,Front,5,366,361908.4818,3766692.439
10927274,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,4,19,24,2,801,MONTANA AV,801,MONTANA AV,4,Front,5,366,361495.6961,3766302.578
10927373,3/14/2016 10:41,101,Corymbia ficifolia,Red Flowering Gum,3,30,45,4,19,24,2,729,9TH ST,729,9TH ST,1,Front,5,366,361500.1764,3766354.96
10927265,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,4,19,24,2,1117,MONTANA AV,1117,MONTANA AV,1,Front,5,365,361746.8794,3766538.411
10927246,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,5,25,30,2,1202,MONTANA AV,1202,MONTANA AV,1,Front,4,365,361814.2596,3766576.188
10926198,3/14/2016 10:41,25,Phoenix canariensis,Canary Island Date Palm,4,45,60,5,25,30,1,306,GEORGINA AV,306,GEORGINA AV,2,Front,5,366,360591.4547,3766247.584
10927237,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,5,25,30,2,900,MONTANA AV,900,MONTANA AV,1,Front,4,365,361547.6145,3766324.292
10930778,3/14/2016 10:41,12,Brachychiton populneus,Bottle Tree,2,15,30,2,7,12,4,753,22ND ST,2225,MONTANA AV,4,Side,2,366,362739.4408,3767474.555
10928948,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,4,19,24,3,1709,GEORGINA AV,1709,GEORGINA AV,2,Front,2,366,361614.4947,3767669.883
10928912,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,1,1,15,1,0,6,3,303,17TH ST,1700,GEORGINA AV,1,Side,2,366,361621.5563,3767657.529
10928445,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,4,19,24,2,603,11TH ST,1100,ALTA AV,1,Side,5,365,361539.1003,3766688.379
10927836,3/14/2016 10:41,24,Cinnamomum camphora,Camphor Tree,2,15,30,3,13,18,2,1303,MONTANA AV,635,EUCLID ST,3,Side,5,366,361870.0973,3766673.595
10927918,3/14/2016 10:41,26,Pinus canariensis,Canary Island Pine,4,45,60,4,19,24,3,714,14TH ST,714,14TH ST,1,Front,5,366,361893.5551,3766800.095
10928510,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,2,15,30,4,19,24,2,557,11TH ST,1101,ALTA AV,3,Side,5,366,361549.0322,3766718.497
10928391,3/14/2016 10:41,40,Cedrus deodara,Deodar Cedar,3,30,45,6,31,0,3,503,15TH ST,503,15TH ST,1,Front,2,366,361763.1942,3767141.028
10928944,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,4,45,60,5,25,30,3,270,18TH ST,1725,GEORGINA AV,2,Side,2,366,361655.0156,3767708.118
10928132,3/14/2016 10:41,29,Cupaniopsis anacardioides,Carrotwood,2,15,30,2,7,12,3,1410,MONTANA AV,1410,MONTANA AV,1,Front,3,365,362010.0956,3766759.48
10927841,3/14/2016 10:41,26,Pinus canariensis,Canary Island Pine,3,30,45,6,31,0,3,1401,MONTANA AV,635,14TH ST,1,Side,2,366,361936.0007,3766782.41
10928943,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,4,45,60,5,25,30,3,270,18TH ST,1725,GEORGINA AV,3,Side,2,366,361670.2744,3767722.694
10927837,3/14/2016 10:41,24,Cinnamomum camphora,Camphor Tree,2,15,30,2,7,12,2,1303,MONTANA AV,635,EUCLID ST,2,Side,5,366,361867.6924,3766679.185
10927799,3/14/2016 10:41,161,Quercus suber,Cork Oak,2,15,30,2,7,12,2,1203,MONTANA AV,735,12TH ST,2,Side,5,365,361780.7647,3766591.514
10929086,3/14/2016 10:41,68,Quercus agrifolia,Coast Live Oak,1,1,15,1,0,6,3,502,16TH ST,502,16TH ST,1,Front,2,366,361852.8464,3767198.588
10928913,3/14/2016 10:41,121,Laurus nobilis,Sweet Bay,1,1,15,2,7,12,3,303,17TH ST,1700,GEORGINA AV,2,Side,2,366,361627.4271,3767662.314
10928392,3/14/2016 10:41,40,Cedrus deodara,Deodar Cedar,2,15,30,4,19,24,3,1424,MARGUERITA AV,500,15TH ST,1,Side,2,366,361740.5143,3767139.24
10928918,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,3,13,18,3,1730,GEORGINA AV,1730,GEORGINA AV,3,Front,2,366,361676.4156,3767708.572
10927917,3/14/2016 10:41,26,Pinus canariensis,Canary Island Pine,2,15,30,2,7,12,3,714,14TH ST,714,14TH ST,2,Front,5,366,361896.3022,3766796.602
10928945,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,4,45,60,6,31,0,3,270,18TH ST,1725,GEORGINA AV,1,Side,2,366,361648.1272,3767701.869
10927840,3/14/2016 10:41,26,Pinus canariensis,Canary Island Pine,3,30,45,5,25,30,3,1401,MONTANA AV,635,14TH ST,2,Side,2,366,361948.864,3766768.621
10928393,3/14/2016 10:41,40,Cedrus deodara,Deodar Cedar,4,45,60,5,25,30,3,1424,MARGUERITA AV,500,15TH ST,2,Side,2,366,361745.8812,3767132.529
10927889,3/14/2016 10:41,275,Pinus eldarica,Afghan Pine,2,15,30,3,13,18,3,717,14TH ST,717,14TH ST,1,Front,2,366,361913.3883,3766804.333
10928914,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,1,1,15,1,0,6,3,303,17TH ST,1700,GEORGINA AV,3,Side,2,366,361636.0128,3767670.974
10928946,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,4,45,60,5,25,30,3,1709,GEORGINA AV,1709,GEORGINA AV,4,Front,2,366,361636.86,3767691.04
10927919,3/14/2016 10:41,26,Pinus canariensis,Canary Island Pine,4,45,60,6,31,0,3,708,14TH ST,708,14TH ST,1,Front,5,366,361882.9707,3766812.743
10927835,3/14/2016 10:41,24,Cinnamomum camphora,Camphor Tree,2,15,30,2,7,12,2,1303,MONTANA AV,635,EUCLID ST,4,Side,5,366,361871.9789,3766671.68
10928137,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,2,15,30,4,19,24,3,1403,MONTANA AV,1403,MONTANA AV,1,Front,2,366,361980.9842,3766757.64
10928509,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,2,15,30,4,19,24,2,557,11TH ST,1101,ALTA AV,2,Side,5,366,361538.3382,3766707.335
10928947,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,4,45,60,5,25,30,3,1709,GEORGINA AV,1709,GEORGINA AV,3,Front,2,366,361624.1531,3767679.177
10927916,3/14/2016 10:41,26,Pinus canariensis,Canary Island Pine,4,45,60,6,31,0,3,718,14TH ST,718,14TH ST,1,Front,5,366,361905.9253,3766788.154
10932420,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,5,25,30,5,1106,YALE ST,1106,YALE ST,1,Front,9,365,363735.4917,3767518.15
10930562,3/14/2016 10:41,1012,Cedrus libani,Cedar-Of-Lebanon,3,30,45,5,25,30,4,727,22ND ST,727,22ND ST,1,Front,2,366,362659.3406,3767515.279
10930938,3/14/2016 10:41,134,Afrocarpus macrophyllus,Yew Pine,2,15,30,2,7,12,4,13004,BENVENUE ST,601,26TH ST,1,Side,0,591,362924.3297,3767869.431
10929418,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,5,25,30,3,1424,MARGUERITA AV,1424,MARGUERITA AV,3,Front,2,366,361728.3148,3767134.997
10929805,3/14/2016 10:41,116,Magnolia grandiflora,Southern Magnolia,2,15,30,2,7,12,3,218,17TH ST,218,17TH ST,1,Front,2,366,361561.2318,3767685.737
10930671,3/14/2016 10:41,46,Afrocarpus gracilior,Fern Pine,2,15,30,3,13,18,4,2002,MONTANA AV,2002,MONTANA AV,2,Front,3,365,362530.6832,3767250.035
10929773,3/14/2016 10:41,26,Pinus canariensis,Canary Island Pine,5,60,0,6,31,0,3,1709,GEORGINA AV,1709,GEORGINA AV,1,Front,2,366,361603.8279,3767666.716
10930615,3/14/2016 10:41,1167,Cedrus atlantica 'Glauca',Cedar Blue Atlas,2,15,30,3,13,18,4,2209,MONTANA AV,750,22ND ST,1,Side,2,366,362684.4917,3767469.829
10929612,3/14/2016 10:41,116,Magnolia grandiflora,Southern Magnolia,3,30,45,4,19,24,3,458,16TH ST,458,16TH ST,1,Front,2,366,361800.1167,3767251.459
10930776,3/14/2016 10:41,12,Brachychiton populneus,Bottle Tree,2,15,30,3,13,18,4,753,22ND ST,2225,MONTANA AV,2,Side,2,366,362725.1265,3767461.593
10930648,3/14/2016 10:41,12,Brachychiton populneus,Bottle Tree,2,15,30,2,7,12,4,2220,MONTANA AV,2220,MONTANA AV,2,Front,9,365,362739.9199,3767449.319
10929407,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,4,19,24,3,457,15TH ST,1501,MARGUERITA AV,2,Side,2,366,361765.738,3767178.255
10929423,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,2,15,30,5,25,30,3,502,16TH ST,1530,MARGUERITA AV,2,Side,2,366,361824.4288,3767192.271
10929772,3/14/2016 10:41,116,Magnolia grandiflora,Southern Magnolia,2,15,30,4,19,24,3,221,17TH ST,221,17TH ST,1,Front,2,366,361586.869,3767682.552
10929804,3/14/2016 10:41,116,Magnolia grandiflora,Southern Magnolia,2,15,30,4,19,24,3,222,17TH ST,222,17TH ST,2,Front,2,366,361572.0362,3767673.655
10929608,3/14/2016 10:41,27,Ceratonia siliqua,Carob,3,30,45,4,19,24,3,470,16TH ST,470,16TH ST,1,Front,2,366,361825.4549,3767225.053
10929403,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,2,15,30,5,25,30,3,470,16TH ST,1525,MARGUERITA AV,3,Side,2,366,361825.8324,3767209.817
10929419,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,4,19,24,3,503,15TH ST,1500,MARGUERITA AV,1,Side,2,366,361762.2553,3767156.902
10930563,3/14/2016 10:41,40,Cedrus deodara,Deodar Cedar,3,30,45,3,13,18,4,723,22ND ST,723,22ND ST,1,Front,2,366,362647.4525,3767525.892
10930561,3/14/2016 10:41,40,Cedrus deodara,Deodar Cedar,3,30,45,5,25,30,4,733,22ND ST,733,22ND ST,1,Front,2,366,362669.5108,3767504.943
10930672,3/14/2016 10:41,46,Afrocarpus gracilior,Fern Pine,3,30,45,3,13,18,4,2002,MONTANA AV,2002,MONTANA AV,1,Front,3,365,362522.6628,3767242.941
10930616,3/14/2016 10:41,1167,Cedrus atlantica 'Glauca',Cedar Blue Atlas,2,15,30,3,13,18,4,2209,MONTANA AV,750,22ND ST,2,Side,2,366,362692.2656,3767459.965
