OBJECTID,id,created,updated,source,species,family,genus,native_ran,max_height,tree_shape,foliage_ty,density_in,longevity,dbh_lo,dbh_hi,height_lo,height_hi,stems,trunks,canopy,zip,place,county,cz,lat_NAD83,long_NAD83
"4519757","2507053",,,WCA,Magnolia grandiflora,Magnoliaceae,Magnolia,North America,50.00000000000,Oval,Evergreen,Dense to Very Dense,,7.00000000000,12.00000000000,15.00000000000,30.00000000000,,,,90802.00000000000,Long Beach,Los Angeles,Southern California Coast,3737520.3300000001,390138.7686000000
"4354506","2558087",,,WCA,Phoenix canariensis,Arecaceae,Phoenix,Europe and North Africa,60.00000000000,Feather Palm,Evergreen,Moderately Low,Average,19.00000000000,24.00000000000,30.00000000000,45.00000000000,,,,90802.00000000000,Long Beach,Los Angeles,Southern California Coast,3737878.6880000001,389365.3293000000
"4189420","2436138",,,WCA,Ulmus parvifolia,Ulmaceae,Ulmus,Asia,45.00000000000,"Oval, Rounded or Umbrella",Evergreen to Partly Deciduous,Moderate,Average,19.00000000000,24.00000000000,30.00000000000,45.00000000000,,,,90755.00000000000,Signal Hill,Los Angeles,Southern California Coast,3742312.7599999998,391022.7783000000
"4354013","2592020",,,WCA,Ulmus parvifolia,Ulmaceae,Ulmus,Asia,45.00000000000,"Oval, Rounded or Umbrella",Evergreen to Partly Deciduous,Moderate,Average,0.00000000000,6.00000000000,15.00000000000,30.00000000000,,,,90813.00000000000,Long Beach,Los Angeles,Southern California Coast,3739280.4160000002,391442.6928000000
"1483035","2518166",,,WCA,Cupaniopsis anacardioides,Sapindaceae,Cupaniopsis,Australia,40.00000000000,Oval,Evergreen,Moderate,Average,7.00000000000,12.00000000000,15.00000000000,30.00000000000,,,,90805.00000000000,Long Beach,Los Angeles,Southern California Coast,3747512.2149999999,393499.2269000000
"4429236","5538050",,,WCA,Fraxinus uhdei,Oleaceae,Fraxinus,North America,66.00000000000,Oval,Evergreen to Partly Deciduous,Moderately Dense,Average,19.00000000000,24.00000000000,60.00000000000,0.00000000000,,,,90808.00000000000,Long Beach,Los Angeles,Southern California Coast,3742024.8350000000,399539.3995000000
"5005752","2517945",,,WCA,Liquidambar styraciflua,Altingiaceae,Liquidambar,North America,66.00000000000,Conical,Deciduous,Moderate,Very Long,19.00000000000,24.00000000000,45.00000000000,60.00000000000,,,,90810.00000000000,Long Beach,Los Angeles,Southern California Coast,3741218.2999999998,387891.9402000000
"2220111","5537999",,,WCA,Pinus canariensis,Pinaceae,Pinus,Europe and North Africa,66.00000000000,Columnar or Conical,Evergreen,Moderate to Dense,Average,13.00000000000,18.00000000000,60.00000000000,0.00000000000,,,,90808.00000000000,Long Beach,Los Angeles,Southern California Coast,3741980.5740000000,399600.8316000000
"950285","2551091",,,WCA,Callistemon citrinus,Myrtaceae,Callistemon,Australia,25.00000000000,Oval or Rounded,Evergreen,Dense,Average / Moderately Short,13.00000000000,18.00000000000,15.00000000000,30.00000000000,,,,90808.00000000000,Long Beach,Los Angeles,Southern California Coast,3743541.3050000002,395877.7628000001
"3205382","2551485",,,WCA,Jacaranda mimosifolia,Bignoniaceae,Jacaranda,South America,50.00000000000,"Oval, Rounded or Umbrella",Deciduous to Partly Deciduous,Moderately Low,Moderately Short,7.00000000000,12.00000000000,15.00000000000,30.00000000000,,,,90808.00000000000,Long Beach,Los Angeles,Southern California Coast,3743128.6919999998,396433.4029000000
"3825866","2539400",,,WCA,Koelreuteria bipinnata,Sapindaceae,Koelreuteria,Asia,40.00000000000,"Rounded, Umbrella or Vase",Deciduous,Moderate,Average,13.00000000000,18.00000000000,30.00000000000,45.00000000000,,,,90805.00000000000,Long Beach,Los Angeles,Southern California Coast,3748615.1159999999,389329.7665000001
"498144","2518505",,,WCA,Fraxinus velutina,Oleaceae,Fraxinus,North America,50.00000000000,Oval or Umbrella,Deciduous,Moderate,Average,25.00000000000,30.00000000000,30.00000000000,45.00000000000,,,,90810.00000000000,Long Beach,Los Angeles,Southern California Coast,3743039.8870000001,387992.4916000000
"5004438","2524719",,,WCA,Pistacia chinensis,Anacardiaceae,Pistacia,Asia,35.00000000000,"Oval, Rounded or Umbrella",Deciduous,Moderately Dense,Very Long,7.00000000000,12.00000000000,15.00000000000,30.00000000000,,,,90807.00000000000,Long Beach,Los Angeles,Southern California Coast,3744024.3139999998,390911.4226000000
"4973186","2532631",,,WCA,Robinia pseudoacacia,Fabaceae,Robinia,North America,50.00000000000,Oval,Deciduous,Low to Moderately Low,,31.00000000000,0.00000000000,30.00000000000,45.00000000000,,,,90806.00000000000,Long Beach,Los Angeles,Southern California Coast,3741627.2390000001,388647.9877000000
"3779164","2526666",,,WCA,Ulmus parvifolia,Ulmaceae,Ulmus,Asia,45.00000000000,"Oval, Rounded or Umbrella",Evergreen to Partly Deciduous,Moderate,Average,19.00000000000,24.00000000000,30.00000000000,45.00000000000,,,,90808.00000000000,Long Beach,Los Angeles,Southern California Coast,3743500.5320000001,395938.4954000000
"408180","2597045",,,WCA,Erythrina caffra,Fabaceae,Erythrina,Africa,40.00000000000,Rounded or Umbrella,Deciduous,Moderate,Average / Moderately Short,25.00000000000,30.00000000000,15.00000000000,30.00000000000,,,,90805.00000000000,Long Beach,Los Angeles,Southern California Coast,3746155.6060000001,391078.2281000000
"2130785","2564480",,,WCA,Afrocarpus falcatus,Podocarpaceae,Afrocarpus,Africa,65.00000000000,Oval or Rounded,Evergreen,Moderately Dense,Very Long,19.00000000000,24.00000000000,45.00000000000,60.00000000000,,,,90805.00000000000,Long Beach,Los Angeles,Southern California Coast,3747716.0800000001,393333.1281000000
"5503733","2582908",,,WCA,Phoenix canariensis,Arecaceae,Phoenix,Europe and North Africa,60.00000000000,Feather Palm,Evergreen,Moderately Low,Average,25.00000000000,30.00000000000,30.00000000000,45.00000000000,,,,90803.00000000000,Long Beach,Los Angeles,Southern California Coast,3736704.7149999999,392649.5442000000
"5095127","2598118",,,WCA,Liquidambar styraciflua,Altingiaceae,Liquidambar,North America,66.00000000000,Conical,Deciduous,Moderate,Very Long,13.00000000000,18.00000000000,15.00000000000,30.00000000000,,,,90805.00000000000,Long Beach,Los Angeles,Southern California Coast,3748636.3450000002,392045.4753000000
"983188","2598114",,,WCA,Liquidambar styraciflua,Altingiaceae,Liquidambar,North America,66.00000000000,Conical,Deciduous,Moderate,Very Long,19.00000000000,24.00000000000,45.00000000000,60.00000000000,,,,90805.00000000000,Long Beach,Los Angeles,Southern California Coast,3748636.7790000001,391967.8562000000
"2131091","2547551",,,WCA,Magnolia grandiflora,Magnoliaceae,Magnolia,North America,50.00000000000,Oval,Evergreen,Dense to Very Dense,,19.00000000000,24.00000000000,30.00000000000,45.00000000000,,,,90806.00000000000,Long Beach,Los Angeles,Southern California Coast,3742018.9500000002,389106.9479000001
"4354208","5537996",,,WCA,Pinus canariensis,Pinaceae,Pinus,Europe and North Africa,66.00000000000,Columnar or Conical,Evergreen,Moderate to Dense,Average,13.00000000000,18.00000000000,60.00000000000,0.00000000000,,,,90808.00000000000,Long Beach,Los Angeles,Southern California Coast,3741969.6460000002,399613.7648000000
"334687","2572831",,,WCA,Jacaranda mimosifolia,Bignoniaceae,Jacaranda,South America,50.00000000000,"Oval, Rounded or Umbrella",Deciduous to Partly Deciduous,Moderately Low,Moderately Short,7.00000000000,12.00000000000,30.00000000000,45.00000000000,,,,90805.00000000000,Long Beach,Los Angeles,Southern California Coast,3749069.6179999998,388715.6193000000
"5306405","2435236",,,WCA,Ulmus parvifolia,Ulmaceae,Ulmus,Asia,45.00000000000,"Oval, Rounded or Umbrella",Evergreen to Partly Deciduous,Moderate,Average,19.00000000000,24.00000000000,30.00000000000,45.00000000000,,,,90755.00000000000,Signal Hill,Los Angeles,Southern California Coast,3742291.6990000000,390935.9684000000
"1070043","2527622",,,WCA,Callistemon citrinus,Myrtaceae,Callistemon,Australia,25.00000000000,Oval or Rounded,Evergreen,Dense,Average / Moderately Short,13.00000000000,18.00000000000,30.00000000000,45.00000000000,,,,90808.00000000000,Long Beach,Los Angeles,Southern California Coast,3745177.9670000002,395770.8236000000
"5503814","2547543",,,WCA,Magnolia grandiflora,Magnoliaceae,Magnolia,North America,50.00000000000,Oval,Evergreen,Dense to Very Dense,,19.00000000000,24.00000000000,30.00000000000,45.00000000000,,,,90806.00000000000,Long Beach,Los Angeles,Southern California Coast,3741879.6579999998,389103.2219000000
"379670","2589071",,,WCA,Washingtonia robusta,Arecaceae,Washingtonia,North America,66.00000000000,Fan Palm,Evergreen,Dense,Average,13.00000000000,18.00000000000,45.00000000000,60.00000000000,,,,90803.00000000000,Long Beach,Los Angeles,Southern California Coast,3735879.3440000000,395537.0511000000
"4930559","2519928",,,WCA,Liquidambar styraciflua,Altingiaceae,Liquidambar,North America,66.00000000000,Conical,Deciduous,Moderate,Very Long,13.00000000000,18.00000000000,45.00000000000,60.00000000000,,,,90805.00000000000,Long Beach,Los Angeles,Southern California Coast,3748534.4410000001,389313.2767000000
"5004945","2541270",,,WCA,Washingtonia robusta,Arecaceae,Washingtonia,North America,66.00000000000,Fan Palm,Evergreen,Dense,Average,13.00000000000,18.00000000000,60.00000000000,0.00000000000,,,,90803.00000000000,Long Beach,Los Angeles,Southern California Coast,3736607.5090000001,394379.6271000000
"1557271","2564727",,,WCA,Lophostemon confertus,Myrtaceae,Lophostemon,Australia,50.00000000000,Oval or Rounded,Evergreen,Moderately Dense,Average,19.00000000000,24.00000000000,30.00000000000,45.00000000000,,,,90805.00000000000,Long Beach,Los Angeles,Southern California Coast,3747543.3820000002,393627.8132000000
"3855800","2544431",,,WCA,Syagrus romanzoffiana,Arecaceae,Syagrus,South America,50.00000000000,Feather Palm,Evergreen,Low to Moderately Low,Average,7.00000000000,12.00000000000,15.00000000000,30.00000000000,,,,90808.00000000000,Long Beach,Los Angeles,Southern California Coast,3743067.2560000001,397916.6634000000
"2793895","2510647",,,WCA,Quercus ilex,Fagaceae,Quercus,Europe and North Africa,60.00000000000,Rounded or Umbrella,Evergreen,Dense,Very Long,31.00000000000,0.00000000000,45.00000000000,60.00000000000,,,,90805.00000000000,Long Beach,Los Angeles,Southern California Coast,3749151.7039999999,389592.3093000000
"3250341","2549778",,,WCA,Magnolia grandiflora,Magnoliaceae,Magnolia,North America,50.00000000000,Oval,Evergreen,Dense to Very Dense,,13.00000000000,18.00000000000,30.00000000000,45.00000000000,,,,90808.00000000000,Long Beach,Los Angeles,Southern California Coast,3742155.8139999998,396547.6182000001
"2706152","2596881",,,WCA,Syagrus romanzoffiana,Arecaceae,Syagrus,South America,50.00000000000,Feather Palm,Evergreen,Low to Moderately Low,Average,13.00000000000,18.00000000000,15.00000000000,30.00000000000,,,,90807.00000000000,Long Beach,Los Angeles,Southern California Coast,3744076.3629999999,389388.4401000000
"333681","2562233",,,WCA,Ulmus parvifolia,Ulmaceae,Ulmus,Asia,45.00000000000,"Oval, Rounded or Umbrella",Evergreen to Partly Deciduous,Moderate,Average,25.00000000000,30.00000000000,30.00000000000,45.00000000000,,,,90815.00000000000,Long Beach,Los Angeles,Southern California Coast,3738722.5150000001,398294.9497000000
"980785","2551093",,,WCA,Callistemon citrinus,Myrtaceae,Callistemon,Australia,25.00000000000,Oval or Rounded,Evergreen,Dense,Average / Moderately Short,7.00000000000,12.00000000000,15.00000000000,30.00000000000,,,,90808.00000000000,Long Beach,Los Angeles,Southern California Coast,3743558.2349999999,395878.0575000000
"908025","2577394",,,WCA,Cupaniopsis anacardioides,Sapindaceae,Cupaniopsis,Australia,40.00000000000,Oval,Evergreen,Moderate,Average,13.00000000000,18.00000000000,15.00000000000,30.00000000000,,,,90806.00000000000,Long Beach,Los Angeles,Southern California Coast,3741009.5740000000,389298.1009000000
"3280073","2565608",,,WCA,Pinus canariensis,Pinaceae,Pinus,Europe and North Africa,66.00000000000,Columnar or Conical,Evergreen,Moderate to Dense,Average,13.00000000000,18.00000000000,15.00000000000,30.00000000000,,,,90810.00000000000,Long Beach,Los Angeles,Southern California Coast,3739780.2289999998,387480.7976000000
"3205127","2528469",,,WCA,Washingtonia robusta,Arecaceae,Washingtonia,North America,66.00000000000,Fan Palm,Evergreen,Dense,Average,13.00000000000,18.00000000000,60.00000000000,0.00000000000,,,,90803.00000000000,Long Beach,Los Angeles,Southern California Coast,3735776.7719999999,394462.5735000000
"3370701","2524708",,,WCA,Liquidambar styraciflua,Altingiaceae,Liquidambar,North America,66.00000000000,Conical,Deciduous,Moderate,Very Long,7.00000000000,12.00000000000,30.00000000000,45.00000000000,,,,90807.00000000000,Long Beach,Los Angeles,Southern California Coast,3743917.0800000001,390910.7153000000
"3369624","2516635",,,WCA,Magnolia grandiflora,Magnoliaceae,Magnolia,North America,50.00000000000,Oval,Evergreen,Dense to Very Dense,,31.00000000000,0.00000000000,45.00000000000,60.00000000000,,,,90810.00000000000,Long Beach,Los Angeles,Southern California Coast,3741669.0699999998,387149.1539000000
"3205385","2524501",,,WCA,Jacaranda mimosifolia,Bignoniaceae,Jacaranda,South America,50.00000000000,"Oval, Rounded or Umbrella",Deciduous to Partly Deciduous,Moderately Low,Moderately Short,13.00000000000,18.00000000000,30.00000000000,45.00000000000,,,,90813.00000000000,Long Beach,Los Angeles,Southern California Coast,3738737.9770000000,390833.9888000000
"333080","2544455",,,WCA,Archontophoenix cunninghamiana,Arecaceae,Archontophoenix,Australia,66.00000000000,Feather Palm,Evergreen,Moderate,Average,0.00000000000,6.00000000000,1.00000000000,15.00000000000,,,,90808.00000000000,Long Beach,Los Angeles,Southern California Coast,3743081.5230000000,397826.6487000000
"5548984","2509615",,,WCA,Phoenix canariensis,Arecaceae,Phoenix,Europe and North Africa,60.00000000000,Feather Palm,Evergreen,Moderately Low,Average,25.00000000000,30.00000000000,45.00000000000,60.00000000000,,,,90806.00000000000,Long Beach,Los Angeles,Southern California Coast,3740910.3620000002,388544.7821000000
"2795399","2593157",,,WCA,Jacaranda mimosifolia,Bignoniaceae,Jacaranda,South America,50.00000000000,"Oval, Rounded or Umbrella",Deciduous to Partly Deciduous,Moderately Low,Moderately Short,13.00000000000,18.00000000000,30.00000000000,45.00000000000,,,,90815.00000000000,Long Beach,Los Angeles,Southern California Coast,3741545.3840000001,395302.1585000000
"5094679","2591812",,,WCA,Lophostemon confertus,Myrtaceae,Lophostemon,Australia,50.00000000000,Oval or Rounded,Evergreen,Moderately Dense,Average,7.00000000000,12.00000000000,15.00000000000,30.00000000000,,,,90813.00000000000,Long Beach,Los Angeles,Southern California Coast,3738437.5510000000,391731.4201000000
"5005976","2518162",,,WCA,Cupaniopsis anacardioides,Sapindaceae,Cupaniopsis,Australia,40.00000000000,Oval,Evergreen,Moderate,Average,7.00000000000,12.00000000000,15.00000000000,30.00000000000,,,,90805.00000000000,Long Beach,Los Angeles,Southern California Coast,3747474.2799999998,393501.3936000000
"907776","2546475",,,WCA,Liquidambar styraciflua,Altingiaceae,Liquidambar,North America,66.00000000000,Conical,Deciduous,Moderate,Very Long,0.00000000000,6.00000000000,15.00000000000,30.00000000000,,,,90803.00000000000,Long Beach,Los Angeles,Southern California Coast,3736481.6200000001,395551.4327000000
"5337920","2435224",,,WCA,Ulmus parvifolia,Ulmaceae,Ulmus,Asia,45.00000000000,"Oval, Rounded or Umbrella",Evergreen to Partly Deciduous,Moderate,Average,19.00000000000,24.00000000000,30.00000000000,45.00000000000,,,,90755.00000000000,Signal Hill,Los Angeles,Southern California Coast,3742307.0550000002,390945.1147000000
"195620","2436323",,,WCA,Ficus microcarpa,Moraceae,Ficus,Asia,25.00000000000,Oval or Rounded,Evergreen,Dense,Average,25.00000000000,30.00000000000,30.00000000000,45.00000000000,,,,90755.00000000000,Signal Hill,Los Angeles,Southern California Coast,3741470.8820000002,392449.9945000000
"950295","2561154",,,WCA,Handroanthus impetiginosus,Bignoniaceae,Handroanthus,North and South America,25.00000000000,Rounded,Partly Deciduous,Low to Moderately Low,,7.00000000000,12.00000000000,15.00000000000,30.00000000000,,,,90807.00000000000,Long Beach,Los Angeles,Southern California Coast,3743615.6150000002,390737.6281000000
"983039","2534505",,,WCA,Syagrus romanzoffiana,Arecaceae,Syagrus,South America,50.00000000000,Feather Palm,Evergreen,Low to Moderately Low,Average,13.00000000000,18.00000000000,1.00000000000,15.00000000000,,,,90807.00000000000,Long Beach,Los Angeles,Southern California Coast,3745545.5419999999,390469.9612000000
"980949","2563366",,,WCA,Archontophoenix cunninghamiana,Arecaceae,Archontophoenix,Australia,66.00000000000,Feather Palm,Evergreen,Moderate,Average,7.00000000000,12.00000000000,15.00000000000,30.00000000000,,,,90815.00000000000,Long Beach,Los Angeles,Southern California Coast,3738646.5090000001,395488.4126000000
"2795153","2586523",,,WCA,Washingtonia robusta,Arecaceae,Washingtonia,North America,66.00000000000,Fan Palm,Evergreen,Dense,Average,19.00000000000,24.00000000000,60.00000000000,0.00000000000,,,,90803.00000000000,Long Beach,Los Angeles,Southern California Coast,3736535.9309999999,394277.0856000000
"3945756","2576830",,,WCA,Schinus terebinthifolia,Anacardiaceae,Schinus,South America,30.00000000000,Umbrella,Evergreen,Moderately Dense,Average,13.00000000000,18.00000000000,15.00000000000,30.00000000000,,,,90806.00000000000,Long Beach,Los Angeles,Southern California Coast,3739658.9100000001,389724.8394000000
