id,created,updated,source,species,family,genus,native_ran,max_height,tree_shape,foliage_ty,density_in,longevity,dbh_lo,dbh_hi,height_lo,height_hi,stems,trunks,canopy,zip,place,county,cz,POINT_X,POINT_Y
"4196486",,,WCA,Fraxinus uhdei,Oleaceae,Fraxinus,North America,66.00000000000,Oval,Evergreen to Partly Deciduous,Moderately Dense,Average,25.00000000000,30.00000000000,60.00000000000,0.00000000000,,,,92504.00000000000,Riverside,Riverside,Inland Empire,462013.47144499997,3756916.11413000012
"5242641",,,WCA,Pinus eldarica,Pinaceae,Pinus,Asia,66.00000000000,Conical,Evergreen,Dense,Average,19.00000000000,24.00000000000,30.00000000000,45.00000000000,,,,92507.00000000000,Riverside,Riverside,Inland Empire,468325.25536299997,3762721.81081999978
"5248180",,,WCA,Pinus eldarica,Pinaceae,Pinus,Asia,66.00000000000,Conical,Evergreen,Dense,Average,13.00000000000,18.00000000000,30.00000000000,45.00000000000,,,,92504.00000000000,Riverside,Riverside,Inland Empire,457702.05209900002,3757745.73145999992
"4195842",,,WCA,Pyrus calleryana,Rosaceae,Pyrus,Asia,40.00000000000,Conical or Oval,Deciduous,Moderately Dense,Average,13.00000000000,18.00000000000,15.00000000000,30.00000000000,,,,92503.00000000000,Riverside,Riverside,Inland Empire,458751.53961600002,3755203.52883999981
"5230104",,,WCA,Ulmus parvifolia,Ulmaceae,Ulmus,Asia,45.00000000000,"Oval, Rounded or Umbrella",Evergreen to Partly Deciduous,Moderate,Average,13.00000000000,18.00000000000,15.00000000000,30.00000000000,,,,92507.00000000000,Riverside,Riverside,Inland Empire,467411.79242900002,3758812.33503999980
"5775923",,,WCA,Pinus canariensis,Pinaceae,Pinus,Europe and North Africa,66.00000000000,Columnar or Conical,Evergreen,Moderate to Dense,Average,19.00000000000,24.00000000000,45.00000000000,60.00000000000,,,,92503.00000000000,Riverside,Riverside,Inland Empire,455948.91583299998,3757372.57266000006
"5706681",,,WCA,Pinus canariensis,Pinaceae,Pinus,Europe and North Africa,66.00000000000,Columnar or Conical,Evergreen,Moderate to Dense,Average,19.00000000000,24.00000000000,45.00000000000,60.00000000000,,,,92503.00000000000,Riverside,Riverside,Inland Empire,455980.61699200002,3757357.53392999992
"5759243",,,WCA,Geijera parviflora,Rutaceae,Geijera,Australia,35.00000000000,Oval,Evergreen,Moderate,Average,31.00000000000,0.00000000000,60.00000000000,0.00000000000,,,,92508.00000000000,Riverside,Riverside,Inland Empire,469620.46337700001,3751804.55874999985
"5713413",,,WCA,Washingtonia filifera,Arecaceae,Washingtonia,North America,66.00000000000,Fan Palm,Evergreen,Dense,Average,25.00000000000,30.00000000000,30.00000000000,45.00000000000,,,,92501.00000000000,Riverside,Riverside,Inland Empire,464694.24244499998,3760218.20695000002
"5710080",,,WCA,Bauhinia variegata,Fabaceae,Bauhinia,Asia,35.00000000000,Rounded or Umbrella,Deciduous to Partly Deciduous,Moderate,Average / Moderately Short,13.00000000000,18.00000000000,30.00000000000,45.00000000000,,,,92501.00000000000,Riverside,Riverside,Inland Empire,464676.85460100003,3760334.04277999979
"5780795",,,WCA,Ravenea rivularis,Arecaceae,Ravenea,Africa,60.00000000000,Palm,Evergreen,Low,Average,13.00000000000,18.00000000000,1.00000000000,15.00000000000,,,,92505.00000000000,Riverside,Riverside,Inland Empire,454311.99863400002,3755223.16293000011
"5767970",,,WCA,Quercus ilex,Fagaceae,Quercus,Europe and North Africa,60.00000000000,Rounded or Umbrella,Evergreen,Dense,Very Long,19.00000000000,24.00000000000,45.00000000000,60.00000000000,,,,92504.00000000000,Riverside,Riverside,Inland Empire,461365.88404500001,3756174.79269000003
"5223340",,,WCA,Schinus molle,Anacardiaceae,Schinus,South America,50.00000000000,Rounded or Umbrella,Evergreen,Moderate to Dense,Average,19.00000000000,24.00000000000,30.00000000000,45.00000000000,,,,92505.00000000000,Riverside,Riverside,Inland Empire,455298.83612800000,3756042.54325000010
"5721232",,,WCA,Ficus microcarpa,Moraceae,Ficus,Asia,25.00000000000,Oval or Rounded,Evergreen,Dense,Average,7.00000000000,12.00000000000,15.00000000000,30.00000000000,,,,92507.00000000000,Riverside,Riverside,Inland Empire,466582.53309500002,3759100.61096999981
"5243851",,,WCA,Ulmus parvifolia,Ulmaceae,Ulmus,Asia,45.00000000000,"Oval, Rounded or Umbrella",Evergreen to Partly Deciduous,Moderate,Average,13.00000000000,18.00000000000,15.00000000000,30.00000000000,,,,92501.00000000000,Riverside,Riverside,Inland Empire,464902.14077000000,3759818.43188000005
"5706499",,,WCA,Pinus canariensis,Pinaceae,Pinus,Europe and North Africa,66.00000000000,Columnar or Conical,Evergreen,Moderate to Dense,Average,19.00000000000,24.00000000000,45.00000000000,60.00000000000,,,,92503.00000000000,Riverside,Riverside,Inland Empire,455980.65897699998,3757371.66618999979
"5712037",,,WCA,Cinnamomum camphora,Lauraceae,Cinnamomum,Asia,45.00000000000,Rounded,Evergreen,Dense to Very Dense,,7.00000000000,12.00000000000,15.00000000000,30.00000000000,,,,92506.00000000000,Riverside,Riverside,Inland Empire,463865.45558800001,3757973.04007000010
"5752446",,,WCA,Washingtonia robusta,Arecaceae,Washingtonia,North America,66.00000000000,Fan Palm,Evergreen,Dense,Average,13.00000000000,18.00000000000,60.00000000000,0.00000000000,,,,92507.00000000000,Riverside,Riverside,Inland Empire,467429.16186200001,3758978.42767000012
"5776872",,,WCA,Washingtonia robusta,Arecaceae,Washingtonia,North America,66.00000000000,Fan Palm,Evergreen,Dense,Average,19.00000000000,24.00000000000,45.00000000000,60.00000000000,,,,92507.00000000000,Riverside,Riverside,Inland Empire,465674.19445800001,3758869.42126000021
"4196477",,,WCA,Brachychiton populneus,Malvaceae,Brachychiton,Australia,50.00000000000,Conical,Evergreen,Moderate to Dense,Average,25.00000000000,30.00000000000,30.00000000000,45.00000000000,,,,92504.00000000000,Riverside,Riverside,Inland Empire,462014.25508600002,3756939.23578999983
"5720408",,,WCA,Brahea edulis,Arecaceae,Brahea,North America,25.00000000000,Fan Palm,Evergreen,Moderate,Average,19.00000000000,24.00000000000,1.00000000000,15.00000000000,,,,92503.00000000000,Riverside,Riverside,Inland Empire,457914.38029000000,3751841.21267999988
"5757370",,,WCA,Agonis flexuosa,Myrtaceae,Agonis,Australia,35.00000000000,Rounded or Vase,Evergreen,Moderate,Average / Moderately Short,31.00000000000,0.00000000000,60.00000000000,0.00000000000,,,,92508.00000000000,Riverside,Riverside,Inland Empire,469621.61489099998,3751860.22609000001
"4198069",,,WCA,Lagerstroemia,Lythraceae,Lagerstroemia,,0.00000000000,,,,,0.00000000000,6.00000000000,1.00000000000,15.00000000000,,,,92506.00000000000,Riverside,Riverside,Inland Empire,466383.38749599998,3757223.32868999988
"5760479",,,WCA,Lagerstroemia,Lythraceae,Lagerstroemia,,0.00000000000,,,,,7.00000000000,12.00000000000,15.00000000000,30.00000000000,,,,92508.00000000000,Riverside,Riverside,Inland Empire,472554.91486199998,3750894.93925999990
"4196488",,,WCA,Fraxinus uhdei,Oleaceae,Fraxinus,North America,66.00000000000,Oval,Evergreen to Partly Deciduous,Moderately Dense,Average,25.00000000000,30.00000000000,45.00000000000,60.00000000000,,,,92504.00000000000,Riverside,Riverside,Inland Empire,461980.96264899999,3756899.64283999987
"5416125",,,WCA,Pyrus calleryana,Rosaceae,Pyrus,Asia,40.00000000000,Conical or Oval,Deciduous,Moderately Dense,Average,7.00000000000,12.00000000000,15.00000000000,30.00000000000,,,,92503.00000000000,Riverside,Riverside,Inland Empire,455902.16628200002,3750271.39700999996
"5706679",,,WCA,Pinus canariensis,Pinaceae,Pinus,Europe and North Africa,66.00000000000,Columnar or Conical,Evergreen,Moderate to Dense,Average,19.00000000000,24.00000000000,45.00000000000,60.00000000000,,,,92503.00000000000,Riverside,Riverside,Inland Empire,455949.25249699998,3757356.32313999999
"5720407",,,WCA,Pinus canariensis,Pinaceae,Pinus,Europe and North Africa,66.00000000000,Columnar or Conical,Evergreen,Moderate to Dense,Average,7.00000000000,12.00000000000,45.00000000000,60.00000000000,,,,92503.00000000000,Riverside,Riverside,Inland Empire,457922.66177599999,3751846.96811999986
"5743134",,,WCA,Quercus agrifolia,Fagaceae,Quercus,North America,66.00000000000,Rounded or Umbrella,Evergreen,Moderately Dense,Very Long,25.00000000000,30.00000000000,45.00000000000,60.00000000000,,,,92507.00000000000,Riverside,Riverside,Inland Empire,467335.42751299997,3758972.44616999989
"5759011",,,WCA,Magnolia grandiflora,Magnoliaceae,Magnolia,North America,50.00000000000,Oval,Evergreen,Dense to Very Dense,,7.00000000000,12.00000000000,30.00000000000,45.00000000000,,,,92501.00000000000,Riverside,Riverside,Inland Empire,465037.62431500002,3759731.29259000020
"5236732",,,WCA,Washingtonia robusta,Arecaceae,Washingtonia,North America,66.00000000000,Fan Palm,Evergreen,Dense,Average,31.00000000000,0.00000000000,60.00000000000,0.00000000000,,,,92507.00000000000,Riverside,Riverside,Inland Empire,467360.11130500003,3758938.74648999982
"5703944",,,WCA,Jacaranda mimosifolia,Bignoniaceae,Jacaranda,South America,50.00000000000,"Oval, Rounded or Umbrella",Deciduous to Partly Deciduous,Moderately Low,Moderately Short,19.00000000000,24.00000000000,30.00000000000,45.00000000000,,,,92505.00000000000,Riverside,Riverside,Inland Empire,454310.95602300001,3755217.55648999987
"5246291",,,WCA,Syagrus romanzoffiana,Arecaceae,Syagrus,South America,50.00000000000,Feather Palm,Evergreen,Low to Moderately Low,Average,31.00000000000,0.00000000000,60.00000000000,0.00000000000,,,,92506.00000000000,Riverside,Riverside,Inland Empire,462856.48917500000,3757844.54105000012
"5243209",,,WCA,Melaleuca quinquenervia,Myrtaceae,Melaleuca,Australia,40.00000000000,Oval or Rounded,Evergreen,Moderate to Dense,Average,19.00000000000,24.00000000000,30.00000000000,45.00000000000,,,,92503.00000000000,Riverside,Riverside,Inland Empire,457613.21651699999,3753068.85674000019
"5416143",,,WCA,Schinus terebinthifolia,Anacardiaceae,Schinus,South America,30.00000000000,Umbrella,Evergreen,Moderately Dense,Average,13.00000000000,18.00000000000,15.00000000000,30.00000000000,,,,92503.00000000000,Riverside,Riverside,Inland Empire,455902.88880800002,3750387.21327000018
"5711622",,,WCA,Nageia nagi,Podocarpaceae,Nageia,,0.00000000000,,,,,7.00000000000,12.00000000000,15.00000000000,30.00000000000,,,,92506.00000000000,Riverside,Riverside,Inland Empire,462848.24223099998,3757903.67731999978
"5721003",,,WCA,Lagerstroemia,Lythraceae,Lagerstroemia,,0.00000000000,,,,,0.00000000000,6.00000000000,1.00000000000,15.00000000000,,,,92506.00000000000,Riverside,Riverside,Inland Empire,463052.23528500000,3759096.28352000006
"5230680",,,WCA,Schinus molle,Anacardiaceae,Schinus,South America,50.00000000000,Rounded or Umbrella,Evergreen,Moderate to Dense,Average,31.00000000000,0.00000000000,30.00000000000,45.00000000000,,,,92507.00000000000,Riverside,Riverside,Inland Empire,469817.71257400000,3760515.57333000004
"5775521",,,WCA,Pyrus calleryana,Rosaceae,Pyrus,Asia,40.00000000000,Conical or Oval,Deciduous,Moderately Dense,Average,0.00000000000,6.00000000000,1.00000000000,15.00000000000,,,,92501.00000000000,Riverside,Riverside,Inland Empire,465397.54294199997,3763133.72209999990
"5713646",,,WCA,Pyrus calleryana,Rosaceae,Pyrus,Asia,40.00000000000,Conical or Oval,Deciduous,Moderately Dense,Average,7.00000000000,12.00000000000,15.00000000000,30.00000000000,,,,92506.00000000000,Riverside,Riverside,Inland Empire,463904.20832199999,3757852.34353000019
"5222797",,,WCA,Ulmus parvifolia,Ulmaceae,Ulmus,Asia,45.00000000000,"Oval, Rounded or Umbrella",Evergreen to Partly Deciduous,Moderate,Average,13.00000000000,18.00000000000,30.00000000000,45.00000000000,,,,92504.00000000000,Riverside,Riverside,Inland Empire,461302.68599600001,3756151.06296999985
"5731494",,,WCA,Pinus canariensis,Pinaceae,Pinus,Europe and North Africa,66.00000000000,Columnar or Conical,Evergreen,Moderate to Dense,Average,13.00000000000,18.00000000000,30.00000000000,45.00000000000,,,,92506.00000000000,Riverside,Riverside,Inland Empire,466869.16635199997,3755510.42187000019
"5703936",,,WCA,Magnolia grandiflora,Magnoliaceae,Magnolia,North America,50.00000000000,Oval,Evergreen,Dense to Very Dense,,7.00000000000,12.00000000000,1.00000000000,15.00000000000,,,,92505.00000000000,Riverside,Riverside,Inland Empire,454190.95770999999,3755157.93513000011
"5776875",,,WCA,Washingtonia robusta,Arecaceae,Washingtonia,North America,66.00000000000,Fan Palm,Evergreen,Dense,Average,19.00000000000,24.00000000000,30.00000000000,45.00000000000,,,,92507.00000000000,Riverside,Riverside,Inland Empire,465687.06540700002,3758894.04382999986
"5721021",,,WCA,Lophostemon confertus,Myrtaceae,Lophostemon,Australia,50.00000000000,Oval or Rounded,Evergreen,Moderately Dense,Average,7.00000000000,12.00000000000,15.00000000000,30.00000000000,,,,92507.00000000000,Riverside,Riverside,Inland Empire,465619.03578099998,3758947.13182999985
"5776869",,,WCA,Washingtonia filifera,Arecaceae,Washingtonia,North America,66.00000000000,Fan Palm,Evergreen,Dense,Average,25.00000000000,30.00000000000,45.00000000000,60.00000000000,,,,92507.00000000000,Riverside,Riverside,Inland Empire,465656.46194600000,3758837.83034999995
"5237398",,,WCA,Schinus terebinthifolia,Anacardiaceae,Schinus,South America,30.00000000000,Umbrella,Evergreen,Moderately Dense,Average,13.00000000000,18.00000000000,30.00000000000,45.00000000000,,,,92507.00000000000,Riverside,Riverside,Inland Empire,469818.04427499999,3760632.91398999980
"5721017",,,WCA,Hymenosporum flavum,Pittosporaceae,Hymenosporum,Australia,35.00000000000,Conical or Oval,Evergreen,Moderate,Average / Moderately Short,7.00000000000,12.00000000000,15.00000000000,30.00000000000,,,,92507.00000000000,Riverside,Riverside,Inland Empire,465666.55883900000,3758920.08418999985
"5729595",,,WCA,Trachycarpus fortunei,Arecaceae,Trachycarpus,Asia,30.00000000000,Fan Palm,Evergreen,Dense,Average,0.00000000000,6.00000000000,15.00000000000,30.00000000000,,,,92506.00000000000,Riverside,Riverside,Inland Empire,463063.04328400001,3759072.88323999988
"5720411",,,WCA,Brahea edulis,Arecaceae,Brahea,North America,25.00000000000,Fan Palm,Evergreen,Moderate,Average,19.00000000000,24.00000000000,1.00000000000,15.00000000000,,,,92503.00000000000,Riverside,Riverside,Inland Empire,457951.74593999999,3751865.96993000014
"5723282",,,WCA,Quercus ilex,Fagaceae,Quercus,Europe and North Africa,60.00000000000,Rounded or Umbrella,Evergreen,Dense,Very Long,25.00000000000,30.00000000000,30.00000000000,45.00000000000,,,,92503.00000000000,Riverside,Riverside,Inland Empire,458826.06156100001,3755288.26036999980
"5721694",,,WCA,Quercus ilex,Fagaceae,Quercus,Europe and North Africa,60.00000000000,Rounded or Umbrella,Evergreen,Dense,Very Long,13.00000000000,18.00000000000,15.00000000000,30.00000000000,,,,92506.00000000000,Riverside,Riverside,Inland Empire,464178.28399299999,3755410.79758000001
"5773676",,,WCA,Schinus molle,Anacardiaceae,Schinus,South America,50.00000000000,Rounded or Umbrella,Evergreen,Moderate to Dense,Average,31.00000000000,0.00000000000,15.00000000000,30.00000000000,,,,92506.00000000000,Riverside,Riverside,Inland Empire,467139.78742499999,3756551.10022999998
"5416126",,,WCA,Pyrus calleryana,Rosaceae,Pyrus,Asia,40.00000000000,Conical or Oval,Deciduous,Moderately Dense,Average,7.00000000000,12.00000000000,15.00000000000,30.00000000000,,,,92503.00000000000,Riverside,Riverside,Inland Empire,455907.93629200000,3750275.38518999983
"5756385",,,WCA,Pinus canariensis,Pinaceae,Pinus,Europe and North Africa,66.00000000000,Columnar or Conical,Evergreen,Moderate to Dense,Average,25.00000000000,30.00000000000,45.00000000000,60.00000000000,,,,92508.00000000000,Riverside,Riverside,Inland Empire,470604.20704900002,3750250.31772999978
"5719892",,,WCA,Washingtonia filifera,Arecaceae,Washingtonia,North America,66.00000000000,Fan Palm,Evergreen,Dense,Average,25.00000000000,30.00000000000,45.00000000000,60.00000000000,,,,92507.00000000000,Riverside,Riverside,Inland Empire,466139.75853900000,3759650.51476999978
"5416120",,,WCA,Koelreuteria bipinnata,Sapindaceae,Koelreuteria,Asia,40.00000000000,"Rounded, Umbrella or Vase",Deciduous,Moderate,Average,7.00000000000,12.00000000000,30.00000000000,45.00000000000,,,,92503.00000000000,Riverside,Riverside,Inland Empire,455873.53575500002,3750288.78064000001
"5220715",,,WCA,Pinus pinea,Pinaceae,Pinus,Europe and North Africa,66.00000000000,"Conical, Rounded or Umbrella",Evergreen,Dense,Average,31.00000000000,0.00000000000,60.00000000000,0.00000000000,,,,92501.00000000000,Riverside,Riverside,Inland Empire,466448.63025900000,3763668.30793000013
"5250300",,,WCA,Carya illinoinensis,Juglandaceae,Carya,North America,66.00000000000,"Oval, Rounded or Umbrella",Deciduous,Moderate,Very Long,19.00000000000,24.00000000000,30.00000000000,45.00000000000,,,,92501.00000000000,Riverside,Riverside,Inland Empire,467112.34906199999,3764178.19389999984
"5787344",,,WCA,Brachychiton acerifolius,Malvaceae,Brachychiton,Australia,60.00000000000,Oval or Rounded,Partly Deciduous,Moderately Dense,,7.00000000000,12.00000000000,15.00000000000,30.00000000000,,,,92506.00000000000,Riverside,Riverside,Inland Empire,467019.98475100001,3756524.19493999984
"5247850",,,WCA,Ceiba speciosa,Malvaceae,Ceiba,South America,50.00000000000,Conical or Rounded,Partly Deciduous,Moderate to Moderately Dense,,7.00000000000,12.00000000000,15.00000000000,30.00000000000,,,,92504.00000000000,Riverside,Riverside,Inland Empire,463000.87390900002,3759097.35741999978
"5729597",,,WCA,Fraxinus uhdei,Oleaceae,Fraxinus,North America,66.00000000000,Oval,Evergreen to Partly Deciduous,Moderately Dense,Average,19.00000000000,24.00000000000,45.00000000000,60.00000000000,,,,92504.00000000000,Riverside,Riverside,Inland Empire,463038.47631400003,3759093.39899000013
"5717477",,,WCA,Jacaranda mimosifolia,Bignoniaceae,Jacaranda,South America,50.00000000000,"Oval, Rounded or Umbrella",Deciduous to Partly Deciduous,Moderately Low,Moderately Short,7.00000000000,12.00000000000,15.00000000000,30.00000000000,,,,92501.00000000000,Riverside,Riverside,Inland Empire,465362.11294399999,3763093.34889000002
"5749925",,,WCA,Washingtonia filifera,Arecaceae,Washingtonia,North America,66.00000000000,Fan Palm,Evergreen,Dense,Average,25.00000000000,30.00000000000,45.00000000000,60.00000000000,,,,92507.00000000000,Riverside,Riverside,Inland Empire,466126.03813900001,3759658.06165000005
"5416116",,,WCA,Cupaniopsis anacardioides,Sapindaceae,Cupaniopsis,Australia,40.00000000000,Oval,Evergreen,Moderate,Average,13.00000000000,18.00000000000,30.00000000000,45.00000000000,,,,92503.00000000000,Riverside,Riverside,Inland Empire,455874.97404000000,3750329.68200000003
"5416115",,,WCA,Cupaniopsis anacardioides,Sapindaceae,Cupaniopsis,Australia,40.00000000000,Oval,Evergreen,Moderate,Average,13.00000000000,18.00000000000,30.00000000000,45.00000000000,,,,92503.00000000000,Riverside,Riverside,Inland Empire,455871.35666799999,3750337.23530999990
"5721234",,,WCA,Gleditsia triacanthos,Fabaceae,Gleditsia,North America,66.00000000000,Oval or Umbrella,Deciduous,Moderately Low,Very Long / Moderately Long / Average,7.00000000000,12.00000000000,15.00000000000,30.00000000000,,,,92507.00000000000,Riverside,Riverside,Inland Empire,466459.77510500001,3759102.50237999996
